"","species","ECO_NAME","X","garden","variant","latitude","longitude","country","IUCNRedList","ECO_CODE","province","geometry","Group","crop"
"761","Astragalus eucosmus","Alaska-Yukon Arctic",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"762","Astragalus eucosmus","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"763","Astragalus filipes","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"764","Astragalus flexuosus","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"765","Astragalus flexuosus","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"766","Astragalus flexuosus","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"767","Astragalus flexuosus","Northern Tallgrass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"768","Astragalus flexuosus","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"769","Astragalus gilviflorus","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"770","Astragalus gilviflorus","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"771","Astragalus kentrophyta","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"772","Astragalus kentrophyta","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"773","Astragalus lentiginosus","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"774","Astragalus lotiflorus","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"775","Astragalus lotiflorus","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"776","Astragalus lotiflorus","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"777","Astragalus lotiflorus","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"778","Astragalus lotiflorus","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"779","Astragalus miser","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"780","Astragalus miser","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"781","Astragalus miser","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"782","Astragalus miser","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"783","Astragalus missouriensis","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"784","Astragalus missouriensis","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"785","Astragalus missouriensis","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"786","Astragalus missouriensis","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"787","Astragalus neglectus","Great Lakes",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"788","Astragalus neglectus","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"789","Astragalus neglectus","St. Lawrence - Champlain Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"790","Astragalus pectinatus","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"791","Astragalus pectinatus","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"792","Astragalus pectinatus","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"793","Astragalus pectinatus","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"794","Astragalus purshii","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"795","Astragalus purshii","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"796","Astragalus racemosus","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"797","Astragalus racemosus","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"798","Astragalus robbinsii","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"799","Astragalus robbinsii","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"800","Astragalus robbinsii","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"801","Astragalus robbinsii","S.E. Alaska - B.C. Coastal Forest And Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"802","Astragalus robbinsii","Eastern Taiga Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"803","Astragalus robbinsii","Boreal Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"804","Astragalus robbinsii","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"805","Astragalus robbinsii","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"806","Astragalus robbinsii","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"807","Astragalus robbinsii","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"808","Astragalus robbinsii","Northern Arctic",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"809","Astragalus robbinsii","Northern Appalachian / Acadian",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"810","Astragalus sclerocarpus","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"811","Astragalus spatulatus","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"812","Astragalus spatulatus","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"813","Astragalus tenellus","Taiga Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"814","Astragalus tenellus","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"815","Astragalus tenellus","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"816","Astragalus tenellus","Boreal Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"817","Astragalus tenellus","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"818","Astragalus tenellus","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"819","Astragalus tenellus","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"820","Astragalus tenellus","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"821","Astragalus tenellus","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"822","Astragalus tenellus","Taiga Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"823","Astragalus tenellus","Northern Tallgrass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"824","Astragalus tenellus","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"825","Astragalus umbellatus","Alaska-Yukon Arctic",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"826","Astragalus umbellatus","Boreal Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"827","Astragalus umbellatus","Yukon Plateau And Flats",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"828","Astragalus umbellatus","Taiga Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"829","Astragalus umbellatus","Taiga Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"830","Astragalus umbellatus","Alaska Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"831","Astragalus vexilliflexus","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"832","Astragalus vexilliflexus","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"833","Astragalus vexilliflexus","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"834","Astragalus williamsii","Alaska Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"835","Astragalus williamsii","Boreal Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"836","Astragalus williamsii","Yukon Plateau And Flats",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Legumes","Milk vetch"
"837","Betula lenta","Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"838","Betula lenta","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"839","Betula lenta","St. Lawrence - Champlain Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"840","Betula occidentalis","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"841","Betula occidentalis","Hudson Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"842","Betula occidentalis","Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"843","Betula occidentalis","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"844","Betula occidentalis","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"845","Betula occidentalis","Yukon Plateau And Flats",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"846","Betula occidentalis","Taiga Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"847","Betula occidentalis","Southern Arctic",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"848","Betula occidentalis","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"849","Betula occidentalis","Boreal Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"850","Betula occidentalis","Okanagan",189,"UBC","",49.28495,-119.5066,"Canada","Least concern","NA0568","British Columbia",c(-119.5066, 49.28495),"Trees","Birch"
"851","Betula occidentalis","Okanagan",190,"UBC","",49.28495,-119.5066,"Canada","Least concern","NA0568","British Columbia",c(-119.5066, 49.28495),"Trees","Birch"
"852","Betula occidentalis","Okanagan",191,"UBC","",49.28495,-119.5066,"Canada","Least concern","NA0568","British Columbia",c(-119.5066, 49.28495),"Trees","Birch"
"853","Betula occidentalis","Okanagan",192,"UBC","",49.28495,-119.5066,"Canada","Least concern","NA0568","British Columbia",c(-119.5066, 49.28495),"Trees","Birch"
"854","Betula occidentalis","Okanagan",193,"UBC","",49.28495,-119.5066,"Canada","Least concern","NA0568","British Columbia",c(-119.5066, 49.28495),"Trees","Birch"
"855","Betula occidentalis","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"856","Betula occidentalis","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"857","Betula occidentalis","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"858","Betula occidentalis","Northern Tallgrass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"859","Betula occidentalis","Alaska-Yukon Arctic",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"860","Betula occidentalis","Taiga Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"861","Betula occidentalis","Eastern Taiga Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"862","Betula occidentalis","Great Lakes",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"863","Betula occidentalis","Western Taiga Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"864","Betula populifolia","St. Lawrence - Champlain Valley",105,"Royal Botanical Garden","",45.4,-75.55,"Canada",NA,"NA0417","Ontario",c(-75.55, 45.4),"Trees","Birch"
"865","Betula populifolia","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"866","Betula populifolia","Northern Appalachian / Acadian",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"867","Betula populifolia","Great Lakes",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Birch"
"868","Blitum capitatum","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"869","Blitum capitatum","Superior Mixed Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"870","Blitum capitatum","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"871","Blitum capitatum","Western Taiga Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"872","Blitum capitatum","Taiga Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"873","Blitum capitatum","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"874","Blitum capitatum","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"875","Blitum capitatum","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"876","Blitum capitatum","Great Lakes",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"877","Blitum capitatum","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"878","Blitum capitatum","Hudson Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"879","Blitum capitatum","Northern Tallgrass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"880","Blitum capitatum","Boreal Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"881","Blitum capitatum","Northern Appalachian / Acadian",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"882","Blitum capitatum","St. Lawrence - Champlain Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"883","Blitum nuttallianum","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"884","Blitum nuttallianum","Hudson Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"885","Blitum nuttallianum","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"886","Blitum nuttallianum","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"887","Blitum nuttallianum","Northern Tallgrass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"888","Blitum nuttallianum","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"889","Blitum nuttallianum","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"890","Blitum nuttallianum","Boreal Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"891","Blitum nuttallianum","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"892","Blitum nuttallianum","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"893","Blitum nuttallianum","Northern Appalachian / Acadian",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Vegetables","Spinach"
"894","Bromus anomalus","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"895","Bromus anomalus","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"896","Bromus anomalus","St. Lawrence - Champlain Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"897","Bromus anomalus","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"898","Bromus anomalus","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"899","Bromus anomalus","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"900","Bromus anomalus","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"901","Bromus carinatus","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"902","Bromus carinatus","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"903","Bromus carinatus","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"904","Bromus carinatus","St. Lawrence - Champlain Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"905","Bromus carinatus","Pacific Northwest Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"906","Bromus carinatus","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"907","Bromus carinatus","S.E. Alaska - B.C. Coastal Forest And Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"908","Bromus carinatus","Boreal Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"909","Bromus carinatus","Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"910","Bromus carinatus","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"911","Bromus carinatus","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"912","Bromus ciliatus","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"913","Bromus inermis","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"914","Bromus inermis","Western Taiga Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"915","Bromus inermis","Boreal Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"916","Bromus inermis","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"917","Bromus inermis","Hudson Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"918","Bromus inermis","Taiga Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"919","Bromus inermis","St. Lawrence - Champlain Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"920","Bromus inermis","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"921","Bromus inermis","Northern Tallgrass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"922","Bromus inermis","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"923","Bromus inermis","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"924","Bromus inermis","S.E. Alaska - B.C. Coastal Forest And Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"925","Bromus inermis","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"926","Bromus inermis","Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"927","Bromus inermis","Superior Mixed Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"928","Bromus inermis","Great Lakes",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"929","Bromus inermis","Pacific Northwest Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"930","Bromus inermis","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"931","Bromus inermis","Northern Appalachian / Acadian",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"932","Bromus inermis","Yukon Plateau And Flats",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"933","Bromus inermis","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"934","Bromus pacificus","S.E. Alaska - B.C. Coastal Forest And Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"935","Bromus pacificus","Pacific Northwest Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"936","Bromus pacificus","Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"937","Bromus porteri","Boreal Plains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"938","Bromus porteri","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"939","Bromus porteri","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"940","Bromus porteri","Fescue-Mixed Grass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"941","Bromus porteri","Aspen Parkland",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"942","Bromus porteri","Superior Mixed Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"943","Bromus porteri","Northern Great Plains Steppe",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"944","Bromus vulgaris","North Cascades",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"945","Bromus vulgaris","Canadian Rocky Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"946","Bromus vulgaris","Montane Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"947","Bromus vulgaris","Pacific Northwest Coast",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"948","Bromus vulgaris","S.E. Alaska - B.C. Coastal Forest And Mountains",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
"949","Bromus vulgaris","Okanagan",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Grasses","Bromegrass"
