"","species","province","X","garden","variant","latitude","longitude","country","IUCNRedList","ECO_CODE","ECO_NAME","geometry","Group","crop"
"5473","Picea glauca",NA,3186,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5474","Picea glauca",NA,3187,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5475","Picea glauca",NA,3188,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5476","Picea glauca",NA,3189,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5477","Picea glauca",NA,3190,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5478","Picea glauca",NA,3191,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5479","Picea glauca",NA,3192,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5480","Picea glauca",NA,3193,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5481","Picea glauca",NA,3194,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5482","Picea glauca",NA,3195,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5483","Picea glauca",NA,3196,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5484","Picea glauca",NA,3197,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5485","Picea glauca",NA,3198,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5486","Picea glauca",NA,3199,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5487","Picea glauca",NA,3200,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5488","Picea glauca",NA,3201,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5489","Picea glauca",NA,3202,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5490","Picea glauca",NA,3203,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5491","Picea glauca",NA,3204,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5492","Picea glauca",NA,3205,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5493","Picea glauca",NA,3206,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5494","Picea glauca",NA,3207,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5495","Picea glauca",NA,3208,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5496","Picea glauca",NA,3209,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5497","Picea glauca",NA,3210,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5498","Picea glauca",NA,3211,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5499","Picea glauca",NA,3212,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5500","Picea glauca",NA,3213,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5501","Picea glauca",NA,3214,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5502","Picea glauca",NA,3215,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5503","Picea glauca",NA,3216,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5504","Picea glauca",NA,3217,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5505","Picea glauca",NA,3218,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5506","Picea glauca",NA,3219,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5507","Picea glauca",NA,3220,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5508","Picea glauca",NA,3221,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5509","Picea glauca",NA,3222,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5510","Picea glauca",NA,3223,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5511","Picea glauca",NA,3224,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5512","Picea glauca",NA,3225,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5513","Picea glauca",NA,3226,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5514","Picea glauca",NA,3227,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5515","Picea glauca",NA,3228,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5516","Picea glauca",NA,3229,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5517","Picea glauca",NA,3230,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5518","Picea glauca",NA,3231,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5519","Picea glauca",NA,3232,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5520","Picea glauca",NA,3233,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5521","Picea glauca",NA,3234,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5522","Picea glauca",NA,3235,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5523","Picea glauca",NA,3236,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5524","Picea glauca",NA,3237,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5525","Picea glauca",NA,3238,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5526","Picea glauca",NA,3239,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5527","Picea glauca",NA,3240,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5528","Picea glauca",NA,3241,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5529","Picea glauca",NA,3242,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5530","Picea glauca",NA,3243,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5531","Picea glauca",NA,3244,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5532","Picea glauca",NA,3245,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5533","Picea glauca",NA,3246,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5534","Picea glauca",NA,3247,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5535","Picea glauca",NA,3248,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5536","Picea glauca",NA,3249,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5537","Picea glauca",NA,3250,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5538","Picea glauca",NA,3251,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5539","Picea glauca",NA,3252,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5540","Picea glauca",NA,3253,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5541","Picea glauca",NA,3254,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5542","Picea glauca",NA,3255,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5543","Picea glauca",NA,3256,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5544","Picea glauca",NA,3257,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5545","Picea glauca",NA,3258,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5546","Picea glauca",NA,3259,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5547","Picea glauca",NA,3260,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5548","Picea glauca",NA,3261,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5549","Picea glauca",NA,3262,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5550","Picea glauca",NA,3263,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5551","Picea glauca",NA,3264,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5552","Picea glauca",NA,3265,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5553","Picea glauca",NA,3266,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5554","Picea glauca",NA,3267,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5555","Picea glauca",NA,3268,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5556","Picea glauca",NA,3269,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5557","Picea glauca",NA,3270,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5558","Picea glauca",NA,3271,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5559","Picea glauca",NA,3272,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5560","Picea glauca",NA,3273,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5561","Picea glauca",NA,3274,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5562","Picea glauca",NA,3275,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5563","Picea glauca",NA,3276,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5564","Picea glauca",NA,3277,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5565","Picea glauca",NA,3278,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5566","Picea glauca",NA,3279,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5567","Picea glauca",NA,3280,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5568","Picea glauca",NA,3281,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5569","Picea glauca",NA,3282,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5570","Picea glauca",NA,3283,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5571","Picea glauca",NA,3284,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5572","Picea glauca",NA,3285,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5573","Picea glauca",NA,3286,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5574","Picea glauca",NA,3287,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5575","Picea glauca",NA,3288,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5576","Picea glauca",NA,3289,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5577","Picea glauca",NA,3290,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5578","Picea glauca",NA,3291,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5579","Picea glauca",NA,3292,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5580","Picea glauca",NA,3293,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5581","Picea glauca",NA,3294,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5582","Picea glauca",NA,3295,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5583","Picea glauca",NA,3296,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5584","Picea glauca",NA,3297,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5585","Picea glauca",NA,3298,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5586","Picea glauca",NA,3299,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5587","Picea glauca",NA,3300,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5588","Picea glauca",NA,3301,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5589","Picea glauca",NA,3302,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5590","Picea glauca",NA,3303,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5591","Picea glauca",NA,3304,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5592","Picea glauca",NA,3305,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5593","Picea glauca",NA,3306,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5594","Picea glauca",NA,3307,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5595","Picea glauca",NA,3308,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5596","Picea glauca",NA,3310,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5597","Picea glauca",NA,3311,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5598","Picea glauca",NA,3312,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5599","Picea glauca",NA,3313,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5600","Picea glauca",NA,3314,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5601","Picea glauca",NA,3315,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5602","Picea glauca",NA,3316,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5603","Picea glauca",NA,3317,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5604","Picea glauca",NA,3318,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5605","Picea glauca",NA,3319,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5606","Picea glauca",NA,3320,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5607","Picea glauca",NA,3321,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5608","Picea glauca",NA,3322,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5609","Picea glauca",NA,3324,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5610","Picea glauca",NA,3325,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5611","Picea glauca",NA,3326,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5612","Picea glauca",NA,3327,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5613","Picea glauca",NA,3328,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5614","Picea glauca",NA,3329,"University of Guelph Arboretum","Conica'",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5615","Picea glauca",NA,3330,"University of Guelph Arboretum","Conica'",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5616","Picea glauca",NA,3331,"University of Guelph Arboretum","Conica'",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5617","Picea glauca",NA,3333,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5618","Picea glauca",NA,3334,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5619","Picea glauca",NA,3335,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5620","Picea glauca",NA,3336,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5621","Picea glauca",NA,3337,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5622","Picea glauca",NA,3338,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5623","Picea glauca",NA,3339,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5624","Picea glauca",NA,3340,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5625","Picea glauca",NA,3341,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5626","Picea glauca",NA,3342,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5627","Picea glauca",NA,3343,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5628","Picea glauca",NA,3344,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5629","Picea glauca",NA,3345,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5630","Picea glauca",NA,3346,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5631","Picea glauca",NA,3347,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5632","Picea glauca",NA,3348,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5633","Picea glauca",NA,3349,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5634","Picea glauca",NA,3350,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5635","Picea glauca",NA,3351,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5636","Picea glauca",NA,3352,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5637","Picea glauca",NA,3353,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5638","Picea glauca",NA,3354,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5639","Picea glauca",NA,3355,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5640","Picea glauca",NA,3356,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5641","Picea glauca",NA,3357,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5642","Picea glauca",NA,3358,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5643","Picea glauca",NA,3359,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5644","Picea glauca",NA,3360,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5645","Picea glauca",NA,3361,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5646","Picea glauca",NA,3364,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5647","Picea glauca",NA,3365,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5648","Picea glauca",NA,3366,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5649","Picea glauca",NA,3367,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5650","Picea glauca",NA,3368,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5651","Picea glauca",NA,3369,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5652","Picea glauca",NA,3370,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5653","Picea glauca",NA,3371,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5654","Picea glauca",NA,3372,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5655","Picea glauca",NA,3373,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5656","Picea glauca",NA,3374,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
"5657","Picea glauca",NA,3375,"University of Guelph Arboretum","",NA,NA,"Canada",NA,NA,NA,c(NA, NA),"Trees","Spruce"
