"","garden","crop","species","variant","latitude","longitude","country","province","IUCNRedList"
"313","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"314","University of Guelph Arboretum","Maple","Acer saccharinum","","","","","NA","NA"
"315","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"316","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"317","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"318","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"319","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"320","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"321","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"322","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"323","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"324","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"325","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"326","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"327","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"328","University of Guelph Arboretum","Maple","Acer saccharinum","","","","","NA","NA"
"329","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"330","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"331","University of Guelph Arboretum","Maple","Acer saccharinum","","","","","NA","NA"
"332","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"333","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"334","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"335","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"336","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"337","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"338","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"339","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"340","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"341","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"342","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"343","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"344","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"345","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"346","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"347","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"348","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"349","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"350","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"351","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"352","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"353","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"354","University of Guelph Arboretum","Maple","Acer saccharinum","","","","","NA","NA"
"355","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"356","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"357","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"358","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"359","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"360","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"361","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"362","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"363","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"364","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"365","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"366","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"367","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"368","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"369","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"370","University of Guelph Arboretum","Maple","Acer saccharinum","","","","","NA","NA"
"371","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"372","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"373","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"374","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"375","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"376","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"377","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"378","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"379","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"380","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"381","University of Guelph Arboretum","Maple","Acer saccharinum","","","","","NA","NA"
"382","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"383","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"384","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"385","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"386","University of Guelph Arboretum","Maple","Acer saccharinum","","43.284197","-80.462618","Canada","NA","NA"
"387","University of Guelph Arboretum","Maple","Acer saccharinum","","43.284197","-80.462618","Canada","NA","NA"
"388","University of Guelph Arboretum","Maple","Acer saccharinum","","","","","NA","NA"
"389","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"390","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"391","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"392","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"393","University of Guelph Arboretum","Maple","Acer saccharinum","","","","","NA","NA"
"394","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"395","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"396","University of Guelph Arboretum","Maple","Acer saccharinum","","43.284197","-80.462618","Canada","NA","NA"
"397","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"398","University of Guelph Arboretum","Maple","Acer saccharinum","","43.284197","-80.462618","Canada","NA","NA"
"399","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"400","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"401","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"402","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"403","University of Guelph Arboretum","Maple","Acer saccharinum","Wieri'","","","Canada","NA","NA"
"404","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"405","University of Guelph Arboretum","Maple","Acer saccharinum","","","","","NA","NA"
"406","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"407","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"408","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"409","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"410","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"411","University of Guelph Arboretum","Maple","Acer saccharinum","","43.284197","-80.462618","Canada","NA","NA"
"412","University of Guelph Arboretum","Maple","Acer saccharinum","","43.36207605","-80.12006058","Canada","NA","NA"
"413","University of Guelph Arboretum","Maple","Acer saccharinum","","41.81138836","-82.85521028","Canada","NA","NA"
"414","University of Guelph Arboretum","Maple","Acer saccharinum","Wieri'","","","Canada","NA","NA"
"415","University of Guelph Arboretum","Maple","Acer saccharinum","Wieri'","","","Canada","NA","NA"
"416","University of Guelph Arboretum","Maple","Acer saccharinum","","","","Canada","NA","NA"
"417","University of Guelph Arboretum","Maple","Acer saccharinum","","43.284197","-80.462618","Canada","NA","NA"
"418","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","43.0138196","-82.06515595","Canada","NA","NA"
"419","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","43.0138196","-82.06515595","Canada","NA","NA"
"420","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","42.02999308","-82.81444432","Canada","NA","NA"
"421","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","44.21600104","-80.16878178","Canada","NA","NA"
"422","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","43.0138196","-82.06515595","Canada","NA","NA"
"423","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","43.13947092","-79.71870861","Canada","NA","NA"
"424","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","","","Canada","NA","NA"
"425","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","42.86945737","-80.58986662","Canada","NA","NA"
"426","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","43.0138196","-82.06515595","Canada","NA","NA"
"427","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","42.86945737","-80.58986662","Canada","NA","NA"
"428","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","43.83340261","-80.17535494","Canada","NA","NA"
"429","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","43.0138196","-82.06515595","Canada","NA","NA"
"430","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","44.70844324","-82.23084224","Canada","NA","NA"
"431","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","42.87028365","-82.19245765","Canada","NA","NA"
"432","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","44.17394649","-81.12009081","Canada","NA","NA"
"433","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","43.83340261","-80.17535494","Canada","NA","NA"
"434","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","43.83340261","-80.17535494","Canada","NA","NA"
"435","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","44.28278959","-76.70692454","Canada","NA","NA"
"436","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","43.83340261","-80.17535494","Canada","NA","NA"
"437","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","","","Canada","NA","NA"
"438","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","","","Canada","NA","NA"
"439","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","42.86945737","-80.58986662","Canada","NA","NA"
"440","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","44.70844324","-82.23084224","Canada","NA","NA"
"441","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","44.60918185","-79.32638952","Canada","NA","NA"
"442","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","42.87028365","-82.19245765","Canada","NA","NA"
"443","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","45.06596162","-77.53160573","Canada","NA","NA"
"444","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","","","Canada","NA","NA"
"445","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","44.28278959","-76.70692454","Canada","NA","NA"
"446","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","44.60918185","-79.32638952","Canada","NA","NA"
"447","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","44.00513146","-78.04372271","Canada","NA","NA"
"448","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","42.87028365","-82.19245765","Canada","NA","NA"
"449","University of Guelph Arboretum","Maple","Acer saccharum"," saccharum","44.45391656","-81.14077365","Canada","NA","NA"
